roc_auc,pr_auc,accuracy,f1,balanced_accuracy,matthews_corrcoef,sensitivity,specificity,precision,pos_LR,sensitivity_at_spec100,fold,n_train,n_val,threshold,best_penalty,best_C,best_solver,best_inner_score,feature,seed
0.621136296732411,0.6917488508646209,0.6147540983606558,0.6758620689655173,0.6124521636738298,0.2156153143214012,0.620253164556962,0.6046511627906976,0.7424242424242424,1.568875651526433,0.0253164556962025,2,745,122,0.4992202347641173,l2,0.0001,liblinear,0.6629254621381977,GNN_Soft_Clip_with_Frozen_Teacher_seed1_GNN,3
0.6259759759759759,0.7207234162831118,0.6842105263157895,0.7631578947368421,0.6418918918918919,0.2913633211174407,0.7837837837837838,0.5,0.7435897435897436,1.5675675675675675,0.027027027027027,3,696,171,0.4777512458420307,l2,0.0001,liblinear,0.679353585915216,GNN_Soft_Clip_with_Frozen_Teacher_seed1_GNN,3
0.6780087382497021,0.6484633846457619,0.6494252873563219,0.6772486772486772,0.6468290745399179,0.2957208633760201,0.7032967032967034,0.5903614457831325,0.6530612244897959,1.7168713639301876,0.0,4,693,174,0.5031297718399977,l2,0.0001,liblinear,0.645463044657094,GNN_Soft_Clip_with_Frozen_Teacher_seed1_GNN,3
0.7018850574712643,0.7478391030856606,0.6320754716981132,0.6694915254237288,0.6320919540229886,0.2601949222017362,0.632,0.632183908045977,0.7117117117117117,1.71825,0.0,5,655,212,0.5190420614984346,l2,0.001,liblinear,0.6722363296586982,GNN_Soft_Clip_with_Frozen_Teacher_seed1_GNN,3
0.6601914414414415,0.7112311546223818,0.6721311475409836,0.7468354430379747,0.6382319819819819,0.2916376351175957,0.7972972972972973,0.4791666666666667,0.7023809523809523,1.530810810810811,0.027027027027027,1,745,122,0.4876050439913048,l1,0.01,liblinear,0.7129901237149939,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,0
0.6288888888888889,0.721275819249169,0.632,0.7051282051282052,0.6104166666666666,0.2171256052703531,0.6875,0.5333333333333333,0.7236842105263158,1.4732142857142856,0.0,2,742,125,0.5074129019341798,l2,0.001,liblinear,0.6774103331084984,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,0
0.6987150754519648,0.7620902377544042,0.6297872340425532,0.6133333333333333,0.6572164948453608,0.3205996407799596,0.5,0.8144329896907216,0.7931034482758621,2.694444444444444,0.0289855072463768,3,632,235,0.542445094269634,l1,0.01,liblinear,0.6613329558399961,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,0
0.6418758154885256,0.688205845930238,0.5782608695652174,0.6446886446886447,0.5638575485455523,0.1309987972481369,0.6821705426356589,0.4455445544554455,0.6111111111111112,1.2303433001107418,0.0155038759689922,4,637,230,0.4807082352621593,l2,0.0001,lbfgs,0.6953888682316508,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,0
0.6831578947368421,0.7321551439584,0.6838709677419355,0.7407407407407407,0.6684210526315789,0.3358419605720257,0.7368421052631579,0.6,0.7446808510638298,1.8421052631578945,0.0210526315789473,5,712,155,0.5421195865515223,l2,0.001,liblinear,0.676736447215296,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,0
0.649156626506024,0.6728377789608306,0.6229508196721312,0.6229508196721312,0.6283734939759036,0.2567469879518072,0.57,0.6867469879518072,0.6867469879518072,1.8196153846153844,0.0,1,684,183,0.5420452094084236,l2,0.001,liblinear,0.6938412671208458,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,1
0.6936936936936936,0.6844771850610517,0.6589595375722543,0.6844919786096256,0.661070161070161,0.3188069253459699,0.6464646464646465,0.6756756756756757,0.7272727272727273,1.9932659932659933,0.0,2,694,173,0.5022784598815563,l2,0.001,liblinear,0.7095442502533593,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,1
0.7306479357798165,0.7870039152980608,0.6820809248554913,0.7263681592039801,0.6864248853211009,0.3607453096028812,0.6697247706422018,0.703125,0.7934782608695652,2.2559150169000484,0.036697247706422,3,694,173,0.5286924576990945,l1,0.01,liblinear,0.6739097906905519,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,1
0.6848254504504504,0.7924376810286415,0.64,0.7123287671232876,0.6169763513513513,0.2318089842549263,0.7027027027027027,0.53125,0.7222222222222222,1.499099099099099,0.1171171171171171,4,692,175,0.5255275530563641,l2,0.0001,liblinear,0.6856593365310282,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,1
0.6879100281162137,0.7463503651479522,0.6441717791411042,0.7070707070707071,0.6259762574195564,0.2547534069974232,0.7216494845360825,0.5303030303030303,0.693069306930693,1.5364150315929497,0.0206185567010309,5,704,163,0.5445254549354067,l2,0.001,liblinear,0.6712700612555953,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,1
0.6752262443438914,0.6980254237512047,0.6349206349206349,0.649746192893401,0.63710407239819,0.2728534140331669,0.6153846153846154,0.6588235294117647,0.6881720430107527,1.8037135278514589,0.0,1,678,189,0.5327525661468526,l2,0.0001,liblinear,0.6833438331473174,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,2
0.6439999999999999,0.6906038991564405,0.6333333333333333,0.6716417910447762,0.6314285714285715,0.2597585220852597,0.6428571428571429,0.62,0.703125,1.6917293233082709,0.0142857142857142,2,747,120,0.5208010855985141,l1,0.01,liblinear,0.6905765468376759,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,2
0.6888065843621399,0.7120802938857269,0.6755555555555556,0.7224334600760456,0.6685185185185185,0.3334071546263124,0.7037037037037037,0.6333333333333333,0.7421875,1.9191919191919191,0.0,3,642,225,0.4875112141251985,l2,0.0001,liblinear,0.6649683338323408,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,2
0.6384803921568627,0.7078013559083047,0.6325301204819277,0.7053140096618358,0.607843137254902,0.2177474184758496,0.7156862745098039,0.5,0.6952380952380952,1.431372549019608,0.0098039215686274,4,701,166,0.4846071847682468,l2,0.001,liblinear,0.699201354319412,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,2
0.6663594470046083,0.7405626270192198,0.6407185628742516,0.7087378640776699,0.6218125960061444,0.2407576158768062,0.6952380952380952,0.5483870967741935,0.7227722772277227,1.539455782312925,0.0380952380952381,5,700,167,0.5000169049155049,l2,0.0001,liblinear,0.6722624234940179,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,2
0.6365,0.7428201111364177,0.6153846153846154,0.6666666666666666,0.6125,0.2195775164134199,0.625,0.6,0.7142857142857143,1.5625,0.0875,1,737,130,0.5422301708426075,l2,0.001,liblinear,0.7119076639947992,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,4
0.6222222222222222,0.6921191427347032,0.603448275862069,0.6805555555555556,0.5784037558685446,0.158200057411843,0.6901408450704225,0.4666666666666667,0.6712328767123288,1.2940140845070425,0.0140845070422535,2,751,116,0.5056278755426347,l1,0.01,liblinear,0.6807534536188774,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,4
0.6766666666666665,0.665124874640366,0.6258741258741258,0.664576802507837,0.6217156862745098,0.2472608445661631,0.7066666666666667,0.5367647058823529,0.6272189349112426,1.5255026455026457,0.0066666666666666,3,581,286,0.5028707071063759,l2,0.0001,lbfgs,0.6853805049515671,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,4
0.6956521739130433,0.8050881971455743,0.7125748502994012,0.7894736842105263,0.6701505016722409,0.3368819326505675,0.782608695652174,0.5576923076923077,0.7964601769911505,1.7693761814744804,0.017391304347826,4,700,167,0.4798769499639422,l1,0.01,liblinear,0.6584925799458605,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,4
0.6979411764705882,0.7187273990092569,0.6666666666666666,0.7227722772277227,0.6517647058823529,0.3050585368669137,0.73,0.5735294117647058,0.7156862745098039,1.7117241379310342,0.0,5,699,168,0.489609377168745,l1,0.01,liblinear,0.6803473379636316,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,4
0.6917249417249418,0.7534668517763768,0.6542553191489362,0.6829268292682927,0.657925407925408,0.3112593240875413,0.6363636363636364,0.6794871794871795,0.7368421052631579,1.9854545454545456,0.0454545454545454,1,679,188,0.5272310436459541,l1,0.01,liblinear,0.695750810586212,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,3
0.6267294671769208,0.7167336605473803,0.6147540983606558,0.6845637583892618,0.6018545775684427,0.1967920859624488,0.6455696202531646,0.5581395348837209,0.7285714285714285,1.4610259826782146,0.0253164556962025,2,745,122,0.4992854104721575,l2,0.0001,liblinear,0.6839490363031684,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,3
0.6834834834834835,0.7643028514409973,0.6900584795321637,0.7579908675799086,0.6655405405405406,0.3275588417289247,0.7477477477477478,0.5833333333333334,0.7685185185185185,1.794594594594595,0.0,3,696,171,0.4866183475233054,l1,0.1,liblinear,0.7179005890059094,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,3
0.7497683039851715,0.7574346492746977,0.6896551724137931,0.7127659574468085,0.6874089765656031,0.376919752522032,0.7362637362637363,0.6385542168674698,0.6907216494845361,2.036996336996337,0.0329670329670329,4,693,174,0.5697075161211402,l2,0.001,liblinear,0.6583611631295695,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,3
0.743632183908046,0.7694076475366468,0.6933962264150944,0.7565543071161048,0.6683678160919541,0.352217163247711,0.808,0.5287356321839081,0.7112676056338029,1.7145365853658538,0.0,5,655,212,0.4741779224668346,l2,0.0001,liblinear,0.6902954024123358,GNN_Soft_Clip_with_Frozen_Teacher_seed1_first_fc,3
0.6720157657657657,0.744310147304452,0.6229508196721312,0.6805555555555556,0.6123310810810811,0.2219298506912908,0.6621621621621622,0.5625,0.7,1.5135135135135136,0.027027027027027,1,745,122,0.522148597446097,l2,0.01,lbfgs,0.6727164124487197,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,0
0.6830555555555555,0.7744422596351124,0.624,0.6887417218543046,0.6138888888888889,0.2207173878619097,0.65,0.5777777777777777,0.7323943661971831,1.539473684210526,0.0625,2,742,125,0.5036710289576182,l2,0.01,liblinear,0.646827392967541,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,0
0.6629314208874943,0.6921960425544142,0.6382978723404256,0.6840148698884758,0.6323024054982818,0.2622834146266478,0.6666666666666666,0.5979381443298969,0.7022900763358778,1.658119658119658,0.0,3,632,235,0.4777022170574584,l2,0.01,lbfgs,0.6722461103754311,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,0
0.6331261033080053,0.6610673833554899,0.6,0.6461538461538462,0.5929081280221046,0.1862455917737776,0.6511627906976745,0.5346534653465347,0.6412213740458015,1.3993072736269176,0.0,4,637,230,0.4817066752035023,l2,0.01,lbfgs,0.663415528009712,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,0
0.6778947368421053,0.7226167271403203,0.7032258064516129,0.7766990291262136,0.662719298245614,0.3515755448505238,0.8421052631578947,0.4833333333333333,0.7207207207207207,1.6298811544991512,0.0210526315789473,5,712,155,0.4701058497429766,l2,0.001,liblinear,0.6409361937283615,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,0
0.6439759036144579,0.6979350602347408,0.6174863387978142,0.6634615384615384,0.6100602409638554,0.2228214477790714,0.69,0.5301204819277109,0.6388888888888888,1.4684615384615385,0.12,1,684,183,0.4771458413762378,l2,0.001,liblinear,0.6311752623254724,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,1
0.7059787059787059,0.7180539923169329,0.6127167630057804,0.593939393939394,0.6326098826098826,0.2701316596409191,0.494949494949495,0.7702702702702703,0.7424242424242424,2.1544860368389784,0.0101010101010101,2,694,173,0.5399408747733424,l2,0.01,lbfgs,0.6637267101011058,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,1
0.6476490825688073,0.7090541650422083,0.6184971098265896,0.67,0.6198394495412844,0.2317423543450371,0.6146788990825688,0.625,0.7362637362637363,1.6391437308868502,0.0,3,694,173,0.5078259613938774,l2,0.01,lbfgs,0.6585864613538991,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,1
0.6255630630630631,0.7158932432424558,0.5657142857142857,0.6346153846153846,0.5551097972972974,0.1068014421850704,0.5945945945945946,0.515625,0.6804123711340206,1.227550130775937,0.0,4,692,175,0.5297597984842802,l2,0.01,liblinear,0.678000796815428,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,1
0.648078725398313,0.6875337597058973,0.6196319018404908,0.6666666666666666,0.6150421743205248,0.2268475268044356,0.6391752577319587,0.5909090909090909,0.6966292134831461,1.5624284077892323,0.0103092783505154,5,704,163,0.5170740032143709,l2,0.01,lbfgs,0.6675370680708305,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,1
0.628054298642534,0.673113163465125,0.6084656084656085,0.6372549019607843,0.6066176470588236,0.2125153079514072,0.625,0.5882352941176471,0.65,1.517857142857143,0.0576923076923076,1,678,189,0.4826037252465023,l2,0.01,lbfgs,0.6784783790769628,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,2
0.6371428571428571,0.7058220515479139,0.6083333333333333,0.6845637583892618,0.5842857142857143,0.1752316359263814,0.7285714285714285,0.44,0.6455696202531646,1.301020408163265,0.0285714285714285,2,747,120,0.4725183852048599,l2,0.01,lbfgs,0.6759581596709416,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,2
0.6813168724279836,0.7028414612310693,0.6044444444444445,0.6212765957446809,0.6203703703703703,0.237346441585572,0.5407407407407407,0.7,0.73,1.802469135802469,0.0074074074074074,3,642,225,0.5020136806157071,l2,0.001,liblinear,0.6215231222283121,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,2
0.6799938725490196,0.7349233534688014,0.6927710843373494,0.7649769585253456,0.6568627450980392,0.3309831395869048,0.8137254901960784,0.5,0.7217391304347827,1.6274509803921569,0.0098039215686274,4,701,166,0.488954978979641,l2,0.01,lbfgs,0.6302013775010159,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,2
0.6416282642089094,0.7135567447670432,0.592814371257485,0.6382978723404256,0.6002304147465438,0.1937052217196754,0.5714285714285714,0.6290322580645161,0.7228915662650602,1.5403726708074532,0.0285714285714285,5,700,167,0.5312953655596394,l2,0.01,lbfgs,0.6455355150880534,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,2
0.6194999999999999,0.7089867798848829,0.6153846153846154,0.6666666666666666,0.6125,0.2195775164134199,0.625,0.6,0.7142857142857143,1.5625,0.0,1,737,130,0.5351416834938835,l2,0.01,lbfgs,0.6926581866105433,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,4
0.6306729264475743,0.7195311092884054,0.5948275862068966,0.6802721088435374,0.5632237871674491,0.1296310808238474,0.704225352112676,0.4222222222222222,0.6578947368421053,1.2188515709642471,0.056338028169014,2,751,116,0.485412468433531,l2,0.01,lbfgs,0.6421096725375219,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,4
0.678921568627451,0.6481545148946974,0.6223776223776224,0.6142857142857143,0.6249019607843138,0.2505418963568077,0.5733333333333334,0.6764705882352942,0.6615384615384615,1.7721212121212124,0.0,3,581,286,0.4921198729342956,l2,0.001,liblinear,0.6777479514896301,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,4
0.7086956521739131,0.8459783655276114,0.6766467065868264,0.7545454545454545,0.6493311036789298,0.2862466206888414,0.7217391304347827,0.5769230769230769,0.7904761904761904,1.7059288537549406,0.1130434782608695,4,700,167,0.4892661664756693,l2,0.01,lbfgs,0.6400182651582027,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,4
0.6583823529411764,0.7027021791451955,0.6547619047619048,0.7339449541284404,0.6205882352941177,0.2589186809597757,0.8,0.4411764705882353,0.6779661016949152,1.431578947368421,0.02,5,699,168,0.4547417150415724,l2,0.01,lbfgs,0.6495007127674467,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,4
0.7043123543123543,0.7522827043923124,0.6542553191489362,0.6859903381642513,0.656060606060606,0.3077232888955174,0.6454545454545455,0.6666666666666666,0.7319587628865979,1.9363636363636365,0.0181818181818181,1,679,188,0.4789890883628104,l2,0.001,lbfgs,0.6378039196409475,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,3
0.6273182219605535,0.7208417482530972,0.6639344262295082,0.7354838709677419,0.6398292611127465,0.275670389502086,0.7215189873417721,0.5581395348837209,0.75,1.6329113924050631,0.0126582278481012,2,745,122,0.4543199809336635,l2,0.01,lbfgs,0.6524272744321769,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,3
0.6115615615615616,0.7003247087612015,0.631578947368421,0.72,0.5898648648648649,0.1819563357185127,0.7297297297297297,0.45,0.7105263157894737,1.3267813267813269,0.0,3,696,171,0.5078584222789769,l2,0.01,liblinear,0.6722484326862465,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,3
0.6516615914206275,0.6598192820658966,0.6206896551724138,0.6373626373626373,0.6198861379584271,0.2397722759168542,0.6373626373626373,0.6024096385542169,0.6373626373626373,1.6030636030636032,0.0549450549450549,4,693,174,0.5338521275336113,l2,0.01,lbfgs,0.6738654767631058,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,3
0.7008735632183909,0.747887498599348,0.5754716981132075,0.5754716981132075,0.5945747126436782,0.1891494252873563,0.488,0.7011494252873564,0.7011494252873564,1.6329230769230771,0.048,5,655,212,0.5300945783915151,l2,0.01,liblinear,0.6539603930384581,GNN_Soft_Clip_with_Frozen_Teacher_seed1_second_fc,3
0.6379504504504505,0.6831213300238113,0.6639344262295082,0.7484662576687117,0.6204954954954955,0.2650240661355381,0.8243243243243243,0.4166666666666667,0.6853932584269663,1.4131274131274134,0.0,1,745,122,0.4826695343765861,l2,0.0001,liblinear,0.6861747745204797,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,0
0.7119444444444445,0.7560075199324633,0.656,0.7034482758620689,0.6631944444444444,0.3135843012016289,0.6375,0.6888888888888889,0.7846153846153846,2.049107142857143,0.0375,2,742,125,0.515037824278326,l2,0.0001,liblinear,0.6671452471062085,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,0
0.7029732556402211,0.7509904654689219,0.6510638297872341,0.7132867132867133,0.6324518153294487,0.2700989133299446,0.7391304347826086,0.5257731958762887,0.6891891891891891,1.5586011342155008,0.0434782608695652,3,632,235,0.451451961804127,l1,0.01,liblinear,0.6575607469375279,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,0
0.6454831529664595,0.6768606807088832,0.6173913043478261,0.6615384615384615,0.6105610561056105,0.2216330235027895,0.6666666666666666,0.5544554455445545,0.6564885496183206,1.4962962962962965,0.0155038759689922,4,637,230,0.4656922450072973,l2,0.0001,liblinear,0.677505863171944,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,0
0.6935087719298246,0.7493934342098093,0.6903225806451613,0.7525773195876289,0.6675438596491228,0.3397694511237938,0.7684210526315789,0.5666666666666667,0.7373737373737373,1.7732793522267205,0.0526315789473684,5,712,155,0.4833376187850541,l2,0.0001,liblinear,0.6695742770080377,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,0
0.6879518072289157,0.7030088948118269,0.639344262295082,0.6886792452830188,0.6300602409638554,0.2657513078159282,0.73,0.5301204819277109,0.6517857142857143,1.5535897435897437,0.0,1,684,183,0.4378913685442678,l2,0.001,liblinear,0.6771298010615359,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,1
0.7111657111657111,0.7122102019572794,0.6705202312138728,0.7076923076923077,0.666052416052416,0.3306188969909182,0.696969696969697,0.6351351351351351,0.71875,1.9102132435465768,0.0,2,694,173,0.4758505104287902,l2,0.0001,liblinear,0.6573735458091206,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,1
0.7075688073394495,0.7485934936595744,0.6589595375722543,0.714975845410628,0.6519495412844036,0.2960662857950434,0.6788990825688074,0.625,0.7551020408163265,1.81039755351682,0.0091743119266055,3,694,173,0.5093642486289879,l2,0.0001,liblinear,0.6728477659622921,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,1
0.6593468468468469,0.7272066884155961,0.68,0.7543859649122807,0.6451998873873874,0.2971261146263985,0.7747747747747747,0.515625,0.7350427350427351,1.5995350188898576,0.045045045045045,4,692,175,0.4906538636783709,l2,0.0001,liblinear,0.6793664770798638,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,1
0.6783817557013434,0.738888266451802,0.6441717791411042,0.7128712871287128,0.6211340206185567,0.248396411014175,0.7422680412371134,0.5,0.6857142857142857,1.4845360824742269,0.0103092783505154,5,704,163,0.4677549028590038,l2,0.0001,liblinear,0.6568122701635348,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,1
0.6546380090497738,0.6844509443067113,0.6031746031746031,0.6305418719211823,0.6018099547511313,0.2028184785787092,0.6153846153846154,0.5882352941176471,0.6464646464646465,1.4945054945054947,0.0096153846153846,1,678,189,0.4856778120600335,l2,0.0001,liblinear,0.6711660709453062,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,2
0.6405714285714286,0.6618524233757397,0.625,0.697986577181208,0.6014285714285714,0.2108719686571708,0.7428571428571429,0.46,0.6582278481012658,1.3756613756613756,0.0,2,747,120,0.4821895610423004,l2,0.0001,liblinear,0.6726327392721039,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,2
0.7227160493827162,0.7343509125330803,0.6933333333333334,0.7315175097276264,0.6925925925925926,0.3787557078829475,0.6962962962962963,0.6888888888888889,0.7704918032786885,2.238095238095238,0.0074074074074074,3,642,225,0.4908512648046103,l2,0.0001,liblinear,0.6495888103290198,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,2
0.6740196078431373,0.7420320174936264,0.6807228915662651,0.7557603686635944,0.6441482843137255,0.3041554046399194,0.803921568627451,0.484375,0.7130434782608696,1.5591206179441477,0.0686274509803921,4,701,166,0.4832771684592138,l2,0.0001,liblinear,0.676376864014882,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,2
0.670353302611367,0.7314037305836303,0.6227544910179641,0.676923076923077,0.62073732718894,0.2340428780913561,0.6285714285714286,0.6129032258064516,0.7333333333333333,1.6238095238095238,0.0,5,700,167,0.508340738519206,l2,0.0001,liblinear,0.6717071853936141,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,2
0.6115,0.692625259506812,0.6,0.6623376623376623,0.58875,0.1743887560135062,0.6375,0.54,0.6891891891891891,1.3858695652173914,0.0,1,737,130,0.4944206999447549,l2,0.001,lbfgs,0.6986212071197786,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,4
0.6553990610328639,0.7354259134358476,0.6637931034482759,0.7483870967741936,0.6195618153364633,0.2607013590279142,0.8169014084507042,0.4222222222222222,0.6904761904761905,1.4138678223185268,0.0985915492957746,2,751,116,0.4582576314436896,l2,0.0001,liblinear,0.6585134700446746,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,4
0.6983333333333334,0.6599397618508982,0.6573426573426573,0.7012195121951219,0.6517156862745098,0.3125746016719933,0.7666666666666667,0.5367647058823529,0.6460674157303371,1.655026455026455,0.0,3,581,286,0.4488922341676372,l2,0.0001,liblinear,0.67935593939682,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,4
0.6993311036789298,0.798644364350011,0.6467065868263473,0.7255813953488373,0.6275919732441471,0.2410829739932362,0.6782608695652174,0.5769230769230769,0.78,1.603162055335968,0.0,4,700,167,0.5094389367891734,l2,0.0001,liblinear,0.6453301380496895,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,4
0.6766176470588235,0.6980011891607243,0.7023809523809523,0.7572815533980582,0.6841176470588235,0.3745683611335757,0.78,0.5882352941176471,0.7358490566037735,1.8942857142857144,0.02,5,699,168,0.4905664685639275,l2,0.0001,liblinear,0.6561025752498382,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,4
0.7101398601398601,0.7508181119832107,0.6702127659574468,0.7102803738317757,0.6659673659673659,0.3289576786867887,0.6909090909090909,0.6410256410256411,0.7307692307692307,1.924675324675325,0.0272727272727272,1,679,188,0.4823051531387516,l2,0.0001,liblinear,0.6698364021756109,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,3
0.6370326758904916,0.697855618036283,0.6885245901639344,0.7564102564102564,0.6641153959375921,0.3249940982662416,0.7468354430379747,0.5813953488372093,0.7662337662337663,1.7841068917018286,0.0,2,745,122,0.4826991440797752,l2,0.0001,liblinear,0.6794525536869458,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,3
0.6327327327327328,0.7130798303259578,0.6666666666666666,0.7443946188340808,0.6322072072072072,0.2654527471777769,0.7477477477477478,0.5166666666666667,0.7410714285714286,1.5470643056849955,0.018018018018018,3,696,171,0.4836277501361383,l2,0.0001,liblinear,0.6940240380789658,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,3
0.6621210115186018,0.6706917370400485,0.6206896551724138,0.6451612903225806,0.6188269561763537,0.2384126869182069,0.6593406593406593,0.5783132530120482,0.631578947368421,1.563579277864992,0.0219780219780219,4,693,174,0.4818102089382894,l2,0.001,liblinear,0.6643847615960686,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,3
0.7264367816091953,0.7520562743513443,0.6886792452830188,0.7272727272727273,0.6853333333333333,0.3666430287231997,0.704,0.6666666666666666,0.7521367521367521,2.112,0.024,5,655,212,0.4897919581738291,l2,0.001,liblinear,0.6697480557951792,GNN_Soft_Clip_with_Frozen_Teacher_seed2_GNN,3
0.670045045045045,0.7100276857632564,0.6229508196721312,0.6805555555555556,0.6123310810810811,0.2219298506912908,0.6621621621621622,0.5625,0.7,1.5135135135135136,0.0,1,745,122,0.5358526766703461,l2,0.0001,liblinear,0.6964001998917861,GNN_Soft_Clip_with_Frozen_Teacher_seed2_first_fc,0
0.7058333333333333,0.7718511734377499,0.68,0.7530864197530864,0.6479166666666667,0.2989215347675978,0.7625,0.5333333333333333,0.7439024390243902,1.6339285714285714,0.0625,2,742,125,0.4875330040164877,l2,0.0001,liblinear,0.6873715539829115,GNN_Soft_Clip_with_Frozen_Teacher_seed2_first_fc,0
0.7160466158673241,0.7606306840887886,0.6680851063829787,0.706766917293233,0.6653219781861647,0.3268805842994259,0.6811594202898551,0.6494845360824743,0.734375,1.9433077578857632,0.0579710144927536,3,632,235,0.5119922282088146,l2,0.0001,liblinear,0.6620867493338799,GNN_Soft_Clip_with_Frozen_Teacher_seed2_first_fc,0
0.6778724384066314,0.7134319131956394,0.6434782608695652,0.6371681415929203,0.6553073912042366,0.3121518942525046,0.5581395348837209,0.7524752475247525,0.7422680412371134,2.2548837209302324,0.0310077519379844,4,637,230,0.5566776210544295,l2,0.0001,liblinear,0.6858130029068568,GNN_Soft_Clip_with_Frozen_Teacher_seed2_first_fc,0
0.708421052631579,0.7683546832578606,0.6709677419354839,0.7182320441988951,0.6671052631578948,0.3275546591136212,0.6842105263157895,0.65,0.7558139534883721,1.954887218045113,0.0210526315789473,5,712,155,0.5316549237446506,l2,0.0001,liblinear,0.6878493588097097,GNN_Soft_Clip_with_Frozen_Teacher_seed2_first_fc,0
0.6893975903614458,0.7149791210300824,0.6338797814207651,0.6666666666666666,0.6301807228915663,0.2606442254491811,0.67,0.5903614457831325,0.6633663366336634,1.6355882352941178,0.0,1,684,183,0.4777502032964806,l2,0.0001,liblinear,0.7139175817821425,GNN_Soft_Clip_with_Frozen_Teacher_seed2_first_fc,1
